PM2.5,PM10,NO2,SO2,CO,O3,AQI
149.17,19.76,16.7,25.59,1.85,140.84,322.6692308
108.89,95.39,23.97,15.97,0.34,31.65,260.6333333
132.18,38.89,8.8,21.76,3.58,167.03,309.6
105.28,91.15,56.09,4.29,3.95,14.13,248.6
9.72,130.26,76.3,44.46,1.79,105.74,120.5066667
148.86,186.68,62.76,19.04,9.59,172.2,322.4307692
74.11,143.45,64.37,1.08,2.18,184.07,239.6410256
79.53,171.18,49.52,13.2,4.78,153.98,180.0746269
137.75,71.31,54.07,41.4,8.45,104.47,313.8846154
114.36,144.82,24.25,48.21,2.44,36.27,278.8666667
40.72,105.63,95.14,43.94,8.99,83.95,115.14
12.76,46.12,7.68,12.31,8.68,128.82,142.5223881
27.46,31.53,58.23,4,8.35,92.87,92.87
46.39,159.51,68.48,39.86,4.71,62.32,140.0066667
92.97,182.69,75.24,40.21,2.22,63.74,207.5666667
9.09,187.2,55.76,43.93,2.27,154.65,181.0746269
48.42,160.95,5.74,48.28,2.11,197.83,274.9230769
148.77,56.93,50.41,30.56,2.31,78.32,322.3615385
134.27,145.21,28.27,47.32,6.71,108.32,311.2076923
75.52,50.58,6.4,24.43,6.71,130.98,149.4
102.92,107.51,39.68,34.02,2.32,157.84,240.7333333
102.29,82.24,91.09,47.23,5.85,151.59,238.6333333
127.1,182.87,89.4,33.58,8.83,72.22,305.6923077
144.06,49.7,66.72,16.74,4.91,10.19,318.7384615
132.7,102.41,57.84,33.33,3.6,44.18,310
25.28,37.92,68.06,23.24,6.95,170.18,204.025641
86.06,105.03,99.51,24.91,5.83,70.57,184.5333333
113.07,40.8,20.32,1.87,1.26,60.84,274.5666667
31.74,39.82,64.44,2.46,0.61,107.05,110.0298507
140.01,140.33,63.8,22.29,3,118.33,315.6230769
77.33,13.96,78.92,4,4.03,24.84,155.4333333
85.13,117.98,22.9,19.57,0.22,99.58,181.4333333
66.65,198.36,25.48,28.17,9.74,40.91,165.9066667
55.48,189.7,24.74,4.36,4.55,120.91,160.1333333
60.35,67.51,80.29,4.32,0.93,87.45,87.45
138.24,13.66,88.1,41.2,5.44,59.84,314.2615385
38.16,150.48,38.27,44.94,2.35,96.37,133.9866667
108.11,63.36,44.63,45.93,7.13,134.58,258.0333333
33.62,111.82,62.97,43.2,6.3,181.87,234
83.72,174.42,33.88,25.66,7.47,24.68,176.7333333
123.93,68.44,67.23,27.52,6.86,11.85,303.2538462
41.5,157.6,49.05,12.75,1.4,134.59,151.1343284
95.13,65.61,61.08,34.53,4.96,180.76,231.1538462
130.76,186.3,90.98,49.08,7.1,92.18,308.5076923
144.64,147.35,96.3,47.78,8.22,147.32,319.1846154
88.48,79.23,38.42,15.19,9.18,132.93,192.6
136.83,192.69,78.68,7.51,5.73,158.34,313.1769231
137.45,56.98,89.74,25.42,0.37,182.16,313.6538462
16.32,95.63,67.29,14.71,7.05,72.75,95.63
109.06,184.06,14.11,15.14,5.94,16.66,261.2
77,129.3,64.65,37.26,2.08,45.28,154.3333333
19.48,154.06,93.6,35.43,5.52,111.65,136.3733333
70.27,28.55,40.03,44.63,2.69,112.58,131.9
28.15,75.06,76.22,19.85,4.73,42.78,95.025
122.57,58.97,77.82,24.9,2.95,99.51,302.2076923
127.48,69.7,66.43,7.75,9.19,122.77,305.9846154
16.26,52.94,73.54,14.45,0.39,63.14,91.675
130.26,79.52,59.28,15.68,7.43,69.86,308.1230769
91.53,140.87,8.79,30.41,7.44,135.89,202.7666667
109.83,43.6,79.11,49.06,2.44,103.44,263.7666667
87.16,43.22,66.7,4.31,1.83,163.32,194.0149254
130.04,38.95,64.84,49.81,2.69,144.8,307.9538462
66.52,32.05,36.99,18.81,3.53,136.61,154.1492537
134.69,118.56,36.68,6.15,8.75,83.06,311.5307692
88.16,71.65,40.77,12.28,9.24,158.2,191.5333333
89.63,152.81,95.04,14.53,2.17,99.86,196.4333333
110.92,114.49,21.13,38.75,8.37,91.82,267.4
28.42,187.46,51.4,2.36,4.34,127.8,158.64
76.06,14.74,57.44,28.67,6.11,179.03,226.7179487
50.77,100.31,45.28,8.82,1.42,43.99,83.95
126.94,107.14,60.56,31.71,9.28,112.15,305.5692308
110.7,192.28,16.58,2.63,6.47,31.19,266.6666667
15.3,163.18,8.31,44.43,0.46,161.53,191.3432836
37.8,105,45.75,43.82,2.98,81.17,103.6666667
63.29,139.27,40.16,18.69,2.05,151.15,175.8507463
8.79,39.27,59.58,25.41,8.95,41.68,74.225
113.82,52.78,72.49,29.45,2.37,116.85,277.0666667
122.58,41.92,17.29,37.99,4.19,32.63,302.2153846
114.75,161.7,50.05,14.43,7.46,50.92,280.1666667
125.84,142.21,48.8,17.99,1.43,105.64,304.7230769
54.95,72.81,72.29,15.78,0.56,107.24,110.3134328
13.13,144.05,34.43,46.46,7.93,117.75,129.7
50.69,90.36,15.04,35.07,6.26,97.02,97.02
133.48,111.46,76.64,38.76,4.78,177.32,310.6
100.96,54.78,67.85,26.9,4.49,159.75,234.2
44.35,138.04,71.03,18.39,3.49,160.85,190.3283582
72.21,197.98,76.63,25.78,7.56,136.54,165.6533333
43.5,10.65,13.26,10.79,6.88,135.88,153.0597015
19.72,104.62,27.79,42.57,9.11,159.8,188.761194
145.1,45.37,26.15,25.36,6.68,125.84,319.5384615
7.92,84.76,10.24,44.65,2.02,26.1,84.76
92.2,127.12,49.92,19.53,8.61,153.69,205
132.49,69.42,57.34,29.33,5.5,154.02,309.8384615
147.83,19.23,31.25,28.24,9.49,42.16,321.6384615
48.44,140.63,92.15,33.1,8.88,134.81,151.4626866
12.2,83.4,45.36,37.88,9.09,167.42,200.1343284
57.38,86.77,25.28,39.63,5.82,193.43,263.6410256
37.87,40.77,57.38,4.78,9.89,128.79,142.4776119
96.15,143.66,37.07,48.12,2.75,114.27,218.1666667
105.84,79.53,74.82,1.45,6.77,105.47,250.4666667
53.92,164.72,41.31,18.72,6.57,62.1,143.48
10.75,19.89,15.78,8.86,4.48,162.82,193.2686567
127.99,11.07,39.54,43.76,6.08,71.05,306.3769231
134.31,141.18,23.44,5.35,6.26,171.56,311.2384615
38.42,14.81,51.19,46.08,5.66,100.91,63.7375
109.32,122.28,78.86,47.68,9.17,168.38,262.0666667
101.11,185.64,59.23,12.58,4.88,67,234.7
90.61,79.94,99.7,45.95,6.34,75.36,119.7
130.41,79.06,52.02,12.26,8.56,172.64,308.2384615
30.01,128.76,82.02,39.52,3.72,60.32,119.5066667
40.72,18.25,50.37,27.16,0.63,68.52,68.52
7.05,145.7,73.68,44.08,7.11,147.16,169.8955224
30.46,120.62,22.19,48.17,3.47,87.97,114.08
22.55,180.04,78.11,24.19,7.17,54.44,153.6933333
66.18,12.38,16.7,6.07,0.6,26.44,118.2666667
12.22,128.8,12.97,23.24,4.95,190.45,256
78.82,83.25,79.38,40.32,3.88,120.99,160.4
47.94,45.69,20.22,16.89,5.89,121.43,131.4925373
110.69,55.58,41.32,42.57,0.45,41.8,266.6333333
15.27,139.71,52.11,43.03,8.91,159.84,188.8208955
75.6,184.35,55.69,24.65,4.59,40.03,156.5666667
64.38,106.36,65.14,13.99,4.91,32.6,112.2666667
34.81,97.82,22.65,44.23,5.53,189.15,252.6666667
130.09,199.73,55.78,15.37,9.38,145.15,307.9923077
105.04,179.87,34.85,1.86,4.23,13.87,247.8
124.55,172.9,5.72,33.25,1.79,103.31,303.7307692
103.87,91.03,60.43,25.01,0.82,162.82,243.9
142.94,52.48,54.34,47.23,4.21,119.72,317.8769231
54.62,53.43,47.37,19.51,0.57,56.7,90.36666667
35.22,148.93,67.99,38.49,9.92,88.78,132.9533333
18.98,152.66,79.63,3.14,5.77,153.68,179.6268657
99.36,78.23,19.39,20.61,0.82,84.18,228.8666667
13.09,158.78,41.06,34.81,4.61,188.77,251.6923077
124.41,83.63,8.24,40.55,3.22,40.33,303.6230769
137.87,196.4,65.05,7.72,3.91,51.91,313.9769231
80.22,143.91,49,9.31,5.68,75.24,165.0666667
148.63,36.73,25.76,40.16,6.54,149.1,322.2538462
5.39,28.64,36.85,28.49,0.78,166.85,199.2835821
67.52,112.08,92.57,25.24,4.08,43.69,122.7333333
141.06,33.01,60.26,30.7,1.76,126.11,316.4307692
130.18,144.4,38.75,22.49,3.2,51.94,308.0615385
94.52,42.38,63.34,2.56,9.96,173.98,213.7692308
140.94,141.88,55.35,21.58,0.85,162.88,316.3384615
45.68,81.79,44.73,14.76,8.88,153.35,179.1343284
99.81,113.25,24.3,29.17,6.33,135.74,230.3666667
10.27,33.28,23.85,26.85,4.8,122.79,133.5223881
135.18,161.94,83.88,39.08,3.04,144.03,311.9076923
49.89,82.18,37.11,14.67,8.25,13.12,82.48333333
143.2,41.87,91.1,47.45,2.88,67.87,318.0769231
13.8,99.97,37.12,1.85,9.7,166.96,199.4477612
86.83,189.69,64.98,28.48,0.15,84.33,187.1
107.61,23.19,83.5,28.26,6.79,111.74,256.3666667
38.49,59.11,96.1,5.94,5.44,12.96,116.1
75.7,37.03,68.14,40.83,1.94,51.66,150
107.1,55.72,78.1,16.44,7.76,170.45,254.6666667
10.98,126.71,94.08,22.9,1.09,131.79,146.9552239
89.07,12.78,92.97,46.85,5.32,186.75,246.5128205
83.8,136.04,5.28,17.85,9.28,128.09,177
132.25,101.32,29.9,31.17,9.66,72.45,309.6538462
117.88,146.15,96.52,32.02,9.6,84.95,290.6
94.37,185.21,32.02,26.2,2.16,43.69,212.2333333
30.16,24.29,25.24,21.33,5.66,114.41,121.0149254
22.7,137.52,52.74,17.98,0.35,175.76,218.3333333
17.22,143.22,64.36,12.28,7.78,103.8,129.1466667
108.82,76.22,47.81,32.69,5.71,45.92,260.4
58.49,116.85,74.12,12.16,5.37,156.4,183.6865672
56.71,172.28,92.54,38.7,7.22,118.12,148.52
10.83,193.74,81.78,45.29,0.91,128.74,162.8266667
36.09,20.67,24.26,21.91,9.9,168.32,59.48333333
138.14,66.74,39.57,21.54,3.03,29.73,314.1846154
38.66,96.4,45.12,18.69,9.94,84.62,96.4
64.36,86.46,15.26,41.55,0.57,164.49,195.761194
147.73,141.37,97.61,22.95,3.27,35.51,321.5615385
25.59,110.88,71.25,10.86,5.22,176.73,220.8205128
41.31,136.47,92.45,18.4,5.4,93.8,124.6466667
64.43,183.47,95.39,33.51,0.94,125.29,155.98
34.04,79.85,45.8,1.57,4.64,63.75,79.85
137.82,76.92,85.7,27.68,1.72,68.46,313.9384615
139.35,68.85,17.32,9.08,9.8,111.72,315.1153846
8.08,35.64,39.07,49.5,5.34,38.58,61.625
127.28,103.35,23.95,11.67,6.77,184.83,305.8307692
147.11,161.92,31.23,44.96,9.25,129.68,321.0846154
118.27,195.53,84.32,5.25,1.82,66.84,291.9
6.16,147.71,33.05,38.26,3.49,171.84,208.2820513
79.67,121.59,39.44,3.87,5.22,144.27,165.5820896
134.68,11,38.28,22.35,6.5,141.76,311.5230769
22.62,187.54,38.39,44.32,9.49,193.05,262.6666667
61.29,42.16,20.54,44.33,3.27,143.12,163.8656716
63.77,164.04,61.23,44.08,3.64,139.6,158.6119403
123.09,147.54,89.88,45.73,7.01,195.56,302.6076923
84.6,170.02,58.74,1.01,0.75,161.52,191.3283582
7.1,103.7,56.9,49.88,9.24,47.35,102.8
45.59,72.6,23.97,9.81,2.9,71.51,75.31666667
5.58,189,85.24,22.35,7.22,187.88,249.4102564
73.05,42.17,98.24,27.27,5.01,159.81,188.7761194
83.47,81.54,55.78,16.01,6.41,154.79,181.2835821
84.21,106.96,61.14,14.07,2.97,153.72,179.6865672
109.16,157.99,79.59,12.36,4.06,176.04,261.5333333
122.5,42.5,54.52,15.78,4.12,167.57,302.1538462
96.14,181.13,52.99,6.97,6.19,98.29,218.1333333
49.28,197.01,76.26,29.61,8.21,142.15,165.0066667
90.78,39.56,8.6,22.53,5.53,67.27,67.27
71.5,78.62,24.33,47.85,7.33,197.39,273.7948718
76.3,11.33,40.92,13.08,7.29,108.9,152
90.82,125.43,29.33,30.79,8.19,74.52,117.2866667
142.28,129.2,17.2,26.62,7.83,124.22,317.3692308
55.48,96.73,69.54,14.73,1.35,43.27,96.73
66.93,54.25,68.67,39.94,7.52,134.54,151.0597015
26.54,81.42,89.67,11.49,3.43,99.69,109.67
121.75,49.11,57.18,24.8,5.92,89.69,301.5769231
138.17,63.36,25.94,35.56,1.04,106.28,314.2076923
134.61,94.82,75.25,1.23,5.31,21.53,311.4692308
119.93,12.42,41.76,4.45,4.81,153.88,297.4333333
104.51,138.27,14.6,23.66,1.01,188.07,249.8974359
22.87,30.11,61.07,3.77,3.62,115.64,122.8507463
75.78,26.27,57.68,24.19,4.48,198.74,277.2564103
128.03,128.2,61.57,2.41,9.99,48.32,306.4076923
30.65,66.81,86.98,24.44,4.09,117.6,125.7761194
117.18,17.84,73.06,45.86,0.96,115.34,288.2666667
54.4,93.42,15.7,22.2,2.14,145.64,167.6268657
9.37,35.45,24.65,39.02,6.63,128.74,142.4029851
66.51,153.16,57.26,6.79,1.92,153.85,179.880597
38.28,53.92,65.65,42.51,3.45,32.07,81.8125
21.63,92.48,14.33,14.73,6.24,156.46,183.7761194
108.73,150.49,78.78,15.26,0.31,62.22,260.1
32.69,183.78,83.23,38.67,5.02,23.48,156.1866667
149.82,36.67,94.73,17.17,2.36,190.28,323.1692308
125.48,131.74,74.33,33.96,7.6,186.45,304.4461538
141.79,145.61,59.8,5.73,2.8,80.3,316.9923077
149.24,192.31,11.15,24.8,7.11,197.25,322.7230769
142.97,111.54,99.39,8.39,6.64,193.7,317.9
131.7,177.73,93.53,2.34,8.52,144.5,309.2307692
94.57,45.46,55.49,22.41,7.13,74.36,212.9
72.71,64.06,9.32,16.89,7.35,134.04,150.3134328
27.53,128.6,73.59,48.86,9.28,55.91,119.4
52.31,99.65,41.49,25.44,3.42,11.84,99.65
18.12,12.99,95.89,3.65,6.67,38.82,115.89
28.74,63.25,68.54,44.89,4.91,168.73,85.425
29.31,113.01,79.65,40.23,3.66,109.63,113.880597
94.53,14.14,38.47,25.52,6.87,130.46,212.7666667
133.93,100.09,74.52,45.2,2.12,193.08,310.9461538
144.21,158.97,65.41,30.89,3.55,66.13,318.8538462
91.07,44.4,90.89,13.04,3.83,191.06,257.5641026
38.23,131.5,71.69,12.94,4.86,45.66,121.3333333
95.84,159.16,86.74,33.18,7.6,77.07,217.1333333
63.39,44.06,18.07,3.71,3.62,105.21,108.9666667
13.18,178.8,70.37,2.41,5.76,98.21,152.8666667
15.45,188.21,70.09,9.18,3.14,171.05,206.2564103
33.73,31.17,84.23,43.04,8.72,108.28,111.8656716
24,30.53,27.83,28.32,9.7,165.54,197.3283582
7.36,133.56,66.2,32.53,3.59,143.1,163.8358209
39.62,44.9,67.3,21.4,3.96,74.91,83.875
83.27,42.62,32.95,14.6,2.38,166.48,198.7313433
23.54,141.43,61.05,22.64,9.04,179.7,228.4358974
75.17,83.91,19.98,32.01,3.7,95.07,148.2333333
108.71,44.77,73.9,17.83,5.49,151.62,260.0333333
16.21,79.34,81.59,5.48,6.76,113.59,119.7910448
36.17,91.08,30.86,44.13,2.38,89.72,91.08
146.8,83.59,90.28,34.36,3.6,29.99,320.8461538
126.84,185.51,80.42,37.29,0.19,122.86,305.4923077
129.01,155.57,29.48,1.52,7.91,131.93,307.1615385
119.69,43.63,13.56,23.96,4.23,27.35,296.6333333
72.33,24.25,49.31,41.9,7.46,186.99,247.1282051
33.1,12.58,60.55,4.73,3.49,170.39,204.5641026
66.24,100.75,22.83,28.55,2.04,30.75,118.4666667
86.61,142.42,10.84,6.87,3.91,46.69,186.3666667
124.26,50.62,86.2,30.43,3.05,68.82,303.5076923
54.24,101.26,28.45,5.8,0.8,186.92,246.9487179
116.04,163.22,73.97,31.57,5.35,194.85,284.4666667
66.37,91.82,32.17,9.68,2.66,46.4,118.9
66.77,121.84,32.45,12.6,4.87,142.68,163.2089552
126.42,136.29,80.73,38.12,4.4,127.37,305.1692308
86.98,45.59,88.3,33.92,3.76,58.26,187.6
97.89,106.93,39.64,5.51,4.17,48.18,223.9666667
14.54,51.42,35.72,28.78,2.68,78.68,78.68
118.61,33.21,47.78,1.12,0.77,113.02,293.0333333
108.34,87.83,69.34,25.39,1.21,104.08,258.8
28.97,26.14,45.92,10.09,8.49,10.73,57.15
86.46,134.85,12.05,26.31,3.22,154.22,185.8666667
118.64,45.52,46.22,26.92,7.38,15.46,293.1333333
92.2,72.59,18.77,41.39,5.55,165.09,205
79.6,82.38,88.66,9.65,9.71,60.15,163
41.6,151.02,16.65,12.15,5.12,195.69,269.4358974
102.01,123.9,6.18,26.34,7.06,140.91,237.7
26.67,14.76,51.11,11.67,8.11,169.11,201.2820513
137.24,35.86,48.68,36.75,8.23,43.92,313.4923077
108.75,138.67,98.65,16.28,7.63,141.67,260.1666667
55.35,69.82,63.1,16.28,0.91,151.49,176.358209
104.4,140.09,38.87,20.49,5.27,128.38,245.6666667
56.9,125.97,18.77,43.52,0.47,23.72,117.6466667
49.5,32.52,46.68,11.73,6.55,63.14,81.83333333
127.33,151.79,21.12,36.05,5.89,110.33,305.8692308
140.95,126.04,86.59,1.39,7.3,106.96,316.3461538
16.61,147.07,18.21,23.8,8.33,198.9,277.6666667
9.38,59.04,95.79,42.84,8.25,103.26,115.79
85.48,144.91,37.73,36.88,9.02,176.06,219.1025641
38.06,75.05,64.83,6.7,0.89,89.78,89.78
68.61,26.25,80.93,39.87,1.23,72.83,126.3666667
114.02,139.22,49.3,18.99,6.13,64.17,277.7333333
140.35,164.64,99.3,46.58,9.62,94.03,315.8846154
109.99,138.15,23.38,26.1,6.86,143.02,264.3
12.15,135.08,65.28,19.86,9.83,75.13,123.72
35.23,146.66,77.31,39.9,9.51,120.68,131.44
10.17,57.06,63.36,42.52,2.43,57.32,78.95
87.02,44.78,20.57,36.07,8.54,127.22,187.7333333
43.68,195.95,65.29,8.35,5.8,111.05,164.3
117.76,26.74,51.48,34.06,0.86,42.74,290.2
80.56,192.96,71.48,2.36,7.02,176.02,219
129.37,30.21,54.49,13.18,6.94,165.63,307.4384615
36.09,47.12,24.57,20.18,5.88,12.22,59.48333333
145.45,147.8,46.06,43.45,7.88,168.75,319.8076923
127.78,173.05,17.34,7.03,4.01,160.45,306.2153846
107.92,123.82,55.92,44.5,4.98,76.66,257.4
23.31,100.08,27.94,4.49,4.42,196.17,270.6666667
34.54,140.95,90.83,3.07,9.98,159.71,188.6268657
14.59,190.98,38.91,8.16,7.71,146.96,169.5970149
125.26,15.17,93.07,13.93,5.76,165.77,304.2769231
97.08,140.75,28.96,4.42,9.08,104.18,221.2666667
142.76,74.3,51.46,35.32,1.58,195.09,317.7384615
85.27,190.45,37.96,35.24,6.37,26.28,181.9
72.16,191.49,27.5,49.78,7.18,198.95,277.7948718
106.58,138.76,78.27,36.02,4.23,145.05,252.9333333
14.38,54.26,69.94,39.28,9.7,116.43,124.0298507
54.24,46.61,31.46,9.02,7.83,42.98,89.73333333
149.59,109.64,60.58,45.02,1.97,34.47,322.9923077
147,108.36,64.9,19.19,2.68,26.65,321
36.56,139.59,29.93,34.2,6.27,93.74,126.7266667
146.72,115.52,42.98,29.14,5.25,60.4,320.7846154
97.49,164.83,34.1,43.69,7.58,163.37,222.6333333
106.69,95.74,90.31,4.44,7.27,188.57,253.3
87.78,118.45,28.3,2.85,1.19,62.17,190.2666667
22.77,134.41,8.15,37.53,7.2,196.73,272.1025641
87.6,47.19,36.8,20.42,3.02,192.96,262.4358974
132.33,17.89,32.02,15.61,9.89,124.44,309.7153846
116.72,120.1,51.8,25.51,1.11,169.59,286.7333333
139.27,129.19,18,9.89,1.49,115.08,315.0538462
87.33,160.35,82.69,26.49,6.53,21.03,188.7666667
134.78,172.3,44.24,6.82,4.22,186.27,311.6
51.16,134.21,53.65,22.15,0.59,43.65,123.14
98.67,77.76,87.39,28.72,9.69,173.2,226.5666667
77.6,108.65,70.07,26.4,9.13,61.48,156.3333333
142.81,146.58,72.88,18.97,1.27,61.98,317.7769231
114.55,80.25,86.14,13.5,2.28,192.95,279.5
105.73,168.52,80.45,32.65,7.28,37.17,250.1
11.51,172.02,87.76,41.53,8.54,136.04,153.2985075
15.9,81.84,35.23,48.3,3.15,183.64,238.5384615
12.21,84.1,11.22,31.12,9.08,25.95,84.1
37.45,88.1,42.94,1.24,4.07,145.56,167.5074627
123.18,106.02,26.7,21.75,4.08,93.7,302.6769231
146.56,63.56,21.02,33.66,8.81,27.16,320.6615385
139.05,170.42,12.54,28.58,9.58,38.67,314.8846154
53.52,144.46,70.57,28.65,6.32,186.53,245.9487179
94.24,101.02,78.22,20.16,7.81,119.18,211.8
42.43,97.2,12.84,27.15,0.98,126.23,138.6567164
145.87,143.41,93.51,27.55,0.78,182.82,320.1307692
11.63,45.53,91.98,40.47,9.28,151.58,176.4925373
59.17,170.79,88.7,45.97,0.56,20.99,147.5266667
38.84,190.2,90.08,44.93,8.78,50.4,160.4666667
136.08,138.38,72.56,13.78,7.29,131.33,312.6
131.76,25.6,91.76,48.5,2.29,172.6,309.2769231
142.13,116.7,14.72,12.13,3.88,75.86,317.2538462
126.37,197.2,89.14,20.37,4.01,135.75,305.1307692
109.14,160.33,84.66,7.85,5.88,87.07,261.4666667
69.23,120.24,54.73,32.32,7.28,122.04,132.4029851
62.19,12.85,67.25,47.39,7.48,126.21,138.6268657
148.04,189.04,94.8,8.67,9.01,115.49,321.8
138.66,95.65,23.18,27.42,2.7,10.31,314.5846154
129.93,15.03,58.31,39.2,6.72,179.25,307.8692308
72.64,71.93,20.54,29.75,9.84,163.75,194.6567164
76.63,189.15,66.71,22.43,6.44,161.61,191.4626866
128.78,99.88,39.45,43.78,1.63,113.89,306.9846154
104.2,153.71,45.62,13.26,9.24,125.83,245
90.34,75.47,11.94,7.51,6.2,23.35,75.47
36.2,49.22,78.22,25.87,4.84,101.17,101.2537313
60.53,88.88,27.43,42.1,5.91,150.65,175.1044776
129.13,94.01,97.51,40.74,2.2,188.66,307.2538462
55.11,20.73,36.76,47.97,5.09,63.65,91.18333333
69.79,174.72,54.56,48.83,2.53,195.74,269.5641026
127.34,11.75,89.93,46.03,4.88,184.55,305.8769231
149.95,115.11,69,34.25,9.93,148.46,323.2692308
28.99,122.41,77,16.43,4.77,145.35,167.1940299
67.04,30.85,88.88,3.18,8.08,142.18,162.4626866
81.62,155.09,15.9,5.69,5.88,141.81,169.7333333
44.21,16.8,6.73,29.06,0.59,33.16,73.01666667
109.38,14.47,47.24,5.03,6.55,54.93,262.2666667
122.19,130.17,86.22,10.39,5.52,32.34,301.9153846
35.32,63.5,25.54,41.28,3.18,183.26,237.5641026
137.16,194.92,99.43,8.46,2.07,198.85,313.4307692
118,106.57,68.93,31.47,0.15,72.43,291
60.97,136.62,20.13,4.98,6.86,198.88,277.6153846
51.11,153.16,73.9,13.82,4.83,165.1,196.6716418
59.26,65.79,49.75,24.83,7.02,96.65,98.1
124.05,50.23,27.84,40.3,2.92,76.67,303.3461538
48.19,109.59,18.37,45.07,0.86,130.58,145.1492537
111.6,63.01,84.12,9.56,1.74,121.43,269.6666667
101.07,36.31,59.41,16.39,6.56,13.85,234.5666667
5.95,53.23,85.29,29,2.66,175.22,216.9487179
119.06,117.58,98.72,41.47,8.74,187.25,294.5333333
33.26,32.99,27.92,14.22,8.84,84.18,84.18
45.59,162.98,81.18,39.28,5.61,44.64,142.32
42.17,174.88,18.43,25.32,1.18,154.09,180.238806
13.41,21.49,64.56,2.43,8.87,145.51,167.4328358
125.67,187.68,24.82,31.68,8.67,191.5,304.5923077
58.48,155.82,82.63,12.78,7.36,184.12,239.7692308
123.3,101.21,61.51,44.79,5.91,133,302.7692308
18.91,101.35,46.62,8.04,5.8,187.04,247.2564103
56.83,35.91,36.28,14.49,4.63,13,94.05
91.9,178.16,41.57,46.02,2.41,98.54,204
44.23,146.12,57.47,36.56,2.84,78.76,131.08
30.72,97.41,68.18,43.37,7.56,148.9,172.4925373
39.48,35.09,5.46,45.67,3.25,25.52,65.13333333
115.77,107.16,82.3,19.54,3.46,144.46,283.5666667
36.65,138.52,92.59,49.14,0.1,197.01,272.8205128
90.52,189.29,54.21,42.2,5.19,36.69,159.86
87.28,86.17,76.22,33.29,1.23,12.54,188.6
84.31,27.13,81.3,28.83,9.69,86.31,178.7
119.42,178.31,28.09,13.03,9.91,21.73,295.7333333
17.01,173.98,66.9,17.86,2.1,138.14,156.4328358
92.08,193.44,57.69,23.22,6.92,50.11,204.6
86.69,77.28,44.13,25.35,7.09,88.71,186.6333333
73.9,128.86,95.1,25.72,7.27,76.54,144
21.2,148.15,15.52,29,0.76,74.13,132.4333333
104.84,196.26,60.44,17.95,3.9,82.06,247.1333333
86.12,35.8,43.66,15.19,0.6,192.09,260.2051282
143.85,95.36,22.01,13,2.87,144.03,318.5769231
109.54,67.09,34.2,48.59,2.58,136.82,262.8
25.11,136.46,77.07,31.36,1.18,198.32,276.1794872
15.1,168.8,15.13,21.47,7.81,39.65,146.2
69.64,33.86,97.31,46.85,4.43,129.88,144.1044776
117.24,53.66,85.92,48.37,5.42,17.23,288.4666667
90.2,60.28,83.02,18.07,8.49,61.55,103.02
115.62,165.19,94.09,37.63,8.71,107.54,283.0666667
97.03,116.37,47.59,17.73,1.32,107.51,221.1
46.94,74.76,97.67,29.97,0.22,176.3,219.7179487
114.76,47.32,59.85,15.44,3.62,78.51,280.2
30.07,12.05,10.13,39.15,7.84,101.07,101.1044776
10.28,87.98,38.12,29.35,1.95,120.51,130.119403
121.92,129.68,87.85,20.44,4.54,54.48,301.7076923
32.19,113.14,42.47,38.24,2.37,124.55,136.1492537
22.12,133.19,90.13,6.11,2.17,165.36,197.0597015
100.03,99.12,61.08,45.02,2.73,172.47,231.1
125.03,174.03,95.09,32.15,0.22,74.46,304.1
119.8,162.56,91.19,12.79,7.85,100.25,297
115.34,122.35,57.82,23.75,4.84,30.11,282.1333333
8.66,18.86,47.66,2.81,1.1,173.07,211.4358974
21.92,165.65,79.8,4.45,1.82,37.96,144.1
71.57,55.64,22.66,39.33,2.01,25.69,136.2333333
124.21,25.44,21.92,10.54,7.85,157.12,303.4692308
111.93,23.18,18.94,34.01,2.66,70.15,270.7666667
19.24,13.97,70.5,30.41,3.35,13.67,87.875
103.22,176.8,92.32,43.83,2.01,12.28,241.7333333
135.03,82.71,76.81,33.41,0.92,185.61,311.7923077
67.91,28.48,55.34,28.8,5.66,183.4,237.9230769
125.01,69.49,12.15,32.89,3.96,49.01,304.0846154
117.37,106.53,17.08,11.19,2.77,112.71,288.9
85.08,50.95,44.66,48.62,0.73,175.13,216.7179487
109.39,103,76.89,39.92,9.64,86.45,262.3
6.18,127.11,91.17,19.21,8.71,124.57,136.1791045
135.79,157.55,40.69,43.13,3.95,162.41,312.3769231
101.99,116.56,96.27,40.49,4.03,170.56,237.6333333
147.34,105.86,8.58,8.23,5.95,43.52,321.2615385
60.73,62.91,56.23,44.24,9.28,44.99,70.0375
87.42,49.01,66.21,21.19,3.73,109.06,189.0666667
116.19,34.57,39.49,32.22,6.79,112.8,284.9666667
114.91,184.55,86.23,10.12,7.75,64.41,280.7
85.54,125.37,27.04,14.73,5.76,48.55,182.8
96.7,185.69,47.16,13.48,4.11,187.91,249.4871795
120.24,48.98,98.82,6.27,6.98,133.94,150.1641791
108.64,28.61,28.19,23,1.94,54.28,259.8
51.42,120.74,52.93,19.08,6.68,197.67,274.5128205
74.5,22.66,98.98,36.2,8.57,122.04,146
82.13,168.3,93.42,14.16,1.65,72.83,171.4333333
116.25,167.31,47.57,10.99,9.68,89.22,285.1666667
46.98,142.62,97.56,37.72,7.09,199.47,279.1282051
71.57,70.14,52.95,44.09,4.59,180.28,229.9230769
72.72,116.11,87.3,31.95,1.38,27.26,140.0666667
